year,county,dem,rep,dem_v,dem_s,rep_v,rep_s
2016,12111,Hillary Clinton,Donald J. Trump,66881,47.10%,70289,49.50%
2016,12113,Hillary Clinton,Donald J. Trump,18464,20.82%,65339,73.68%
2016,12115,Hillary Clinton,Donald J. Trump,97870,42.30%,124438,53.79%
2016,12117,Hillary Clinton,Donald J. Trump,105914,46.55%,109443,48.10%
2016,12119,Hillary Clinton,Donald J. Trump,22638,29.31%,52730,68.27%
2016,12121,Hillary Clinton,Donald J. Trump,3964,21.10%,14287,76.05%
2016,12123,Hillary Clinton,Donald J. Trump,2152,23.02%,6930,74.13%
2016,12125,Hillary Clinton,Donald J. Trump,1014,17.72%,4568,79.83%
2016,12127,Hillary Clinton,Donald J. Trump,109091,41.44%,143007,54.32%
2016,12129,Hillary Clinton,Donald J. Trump,4348,28.15%,10512,68.07%
2016,12131,Hillary Clinton,Donald J. Trump,6876,20.28%,25756,75.98%
2016,12133,Hillary Clinton,Donald J. Trump,2264,20.19%,8637,77.04%
2016,13001,Hillary Clinton,Donald J. Trump,1434,20.45%,5494,78.35%
2016,13003,Hillary Clinton,Donald J. Trump,697,26.70%,1878,71.95%
2016,13005,Hillary Clinton,Donald J. Trump,608,15.09%,3364,83.49%
2016,13007,Hillary Clinton,Donald J. Trump,650,45.14%,775,53.82%
2016,13009,Hillary Clinton,Donald J. Trump,7970,49.45%,7697,47.76%
2016,13011,Hillary Clinton,Donald J. Trump,684,9.81%,6134,87.94%
2016,13013,Hillary Clinton,Donald J. Trump,6580,22.55%,21108,72.35%
2016,13015,Hillary Clinton,Donald J. Trump,8212,20.67%,29911,75.28%
2016,13017,Hillary Clinton,Donald J. Trump,2101,35.39%,3739,62.99%
2016,13019,Hillary Clinton,Donald J. Trump,1047,15.83%,5422,81.99%
2016,13021,Hillary Clinton,Donald J. Trump,36787,58.50%,24043,38.24%
2016,13023,Hillary Clinton,Donald J. Trump,1101,22.14%,3719,74.77%
2016,13025,Hillary Clinton,Donald J. Trump,619,9.82%,5567,88.35%
2016,13027,Hillary Clinton,Donald J. Trump,2528,39.90%,3701,58.41%
2016,13029,Hillary Clinton,Donald J. Trump,4014,26.29%,10529,68.95%
2016,13031,Hillary Clinton,Donald J. Trump,9261,36.20%,15097,59.01%
2016,13033,Hillary Clinton,Donald J. Trump,4731,50.28%,4491,47.73%
2016,13035,Hillary Clinton,Donald J. Trump,2566,26.97%,6717,70.60%
2016,13037,Hillary Clinton,Donald J. Trump,1179,58.22%,830,40.99%
2016,13039,Hillary Clinton,Donald J. Trump,5930,31.10%,12310,64.56%
2016,13043,Hillary Clinton,Donald J. Trump,1026,27.27%,2664,70.79%
2016,13045,Hillary Clinton,Donald J. Trump,12464,28.03%,30029,67.54%
2016,13047,Hillary Clinton,Donald J. Trump,4771,17.71%,20876,77.49%
2016,13049,Hillary Clinton,Donald J. Trump,1004,24.91%,2951,73.21%
2016,13051,Hillary Clinton,Donald J. Trump,62290,55.10%,45688,40.41%
2016,13053,Hillary Clinton,Donald J. Trump,594,42.73%,751,54.03%
2016,13055,Hillary Clinton,Donald J. Trump,1613,19.55%,6462,78.31%
2016,13057,Hillary Clinton,Donald J. Trump,25231,22.37%,80649,71.51%
2016,13059,Hillary Clinton,Donald J. Trump,29603,65.10%,12717,27.96%
2016,13061,Hillary Clinton,Donald J. Trump,697,54.75%,566,44.46%
2016,13063,Hillary Clinton,Donald J. Trump,78220,83.59%,12645,13.51%
2016,13065,Hillary Clinton,Donald J. Trump,686,27.84%,1727,70.09%
2016,13067,Hillary Clinton,Donald J. Trump,160121,47.93%,152912,45.77%
2016,13069,Hillary Clinton,Donald J. Trump,4094,29.25%,9588,68.50%
2016,13071,Hillary Clinton,Donald J. Trump,3463,25.42%,9898,72.65%
2016,13073,Hillary Clinton,Donald J. Trump,18887,28.96%,43085,66.07%
2016,13075,Hillary Clinton,Donald J. Trump,1753,28.83%,4176,68.68%
2016,13077,Hillary Clinton,Donald J. Trump,16583,26.66%,42533,68.37%
2016,13079,Hillary Clinton,Donald J. Trump,1421,27.45%,3635,70.23%
2016,13081,Hillary Clinton,Donald J. Trump,2837,37.58%,4549,60.26%
2016,13083,Hillary Clinton,Donald J. Trump,965,15.17%,5051,79.41%
2016,13085,Hillary Clinton,Donald J. Trump,1448,12.25%,9900,83.76%
2016,13087,Hillary Clinton,Donald J. Trump,4124,39.97%,6020,58.35%
2016,13089,Hillary Clinton,Donald J. Trump,251370,79.08%,51468,16.19%
2016,13091,Hillary Clinton,Donald J. Trump,1839,26.24%,5021,71.64%
2016,13093,Hillary Clinton,Donald J. Trump,1872,48.51%,1951,50.56%
2016,13095,Hillary Clinton,Donald J. Trump,23311,67.96%,10232,29.83%
2016,13097,Hillary Clinton,Donald J. Trump,31005,53.34%,24817,42.70%
2016,13099,Hillary Clinton,Donald J. Trump,2168,45.14%,2552,53.13%
2016,13101,Hillary Clinton,Donald J. Trump,156,13.20%,1007,85.19%
2016,13103,Hillary Clinton,Donald J. Trump,4853,20.56%,17874,75.73%
2016,13105,Hillary Clinton,Donald J. Trump,2539,31.63%,5292,65.93%
2016,13107,Hillary Clinton,Donald J. Trump,2435,30.84%,5335,67.57%
2016,13109,Hillary Clinton,Donald J. Trump,1130,31.15%,2404,66.26%
2016,13111,Hillary Clinton,Donald J. Trump,1923,16.19%,9632,81.10%
2016,13113,Hillary Clinton,Donald J. Trump,23284,37.85%,35048,56.98%
2016,13115,Hillary Clinton,Donald J. Trump,9159,26.27%,24114,69.17%
2016,13117,Hillary Clinton,Donald J. Trump,23462,23.71%,69851,70.58%
2016,13119,Hillary Clinton,Donald J. Trump,1243,14.54%,7054,82.50%
2016,13121,Hillary Clinton,Donald J. Trump,297051,67.70%,117783,26.85%
2016,13123,Hillary Clinton,Donald J. Trump,1965,15.29%,10477,81.55%
2016,13125,Hillary Clinton,Donald J. Trump,138,9.93%,1235,88.85%
2016,13127,Hillary Clinton,Donald J. Trump,11775,34.19%,21512,62.47%
2016,13129,Hillary Clinton,Donald J. Trump,3181,16.69%,15191,79.69%
2016,13131,Hillary Clinton,Donald J. Trump,3013,32.52%,6053,65.33%
2016,13133,Hillary Clinton,Donald J. Trump,3199,35.87%,5490,61.55%
2016,13135,Hillary Clinton,Donald J. Trump,166153,50.20%,146989,44.41%
2016,13137,Hillary Clinton,Donald J. Trump,2483,15.20%,13190,80.76%
2016,13139,Hillary Clinton,Donald J. Trump,16180,22.74%,51733,72.72%
2016,13141,Hillary Clinton,Donald J. Trump,2701,75.28%,843,23.49%
2016,13143,Hillary Clinton,Donald J. Trump,1475,12.89%,9585,83.79%
2016,13145,Hillary Clinton,Donald J. Trump,4086,24.76%,11936,72.33%
2016,13147,Hillary Clinton,Donald J. Trump,2585,25.44%,7286,71.71%
2016,13149,Hillary Clinton,Donald J. Trump,743,17.51%,3370,79.41%
2016,13151,Hillary Clinton,Donald J. Trump,50057,50.38%,45724,46.02%
2016,13153,Hillary Clinton,Donald J. Trump,22553,37.34%,35430,58.65%
2016,13155,Hillary Clinton,Donald J. Trump,891,24.28%,2716,74.01%
2016,13157,Hillary Clinton,Donald J. Trump,4491,16.38%,21784,79.44%
2016,13159,Hillary Clinton,Donald J. Trump,1544,25.45%,4360,71.86%
2016,13161,Hillary Clinton,Donald J. Trump,901,17.60%,4104,80.17%
2016,13163,Hillary Clinton,Donald J. Trump,3821,54.77%,3063,43.91%
2016,13165,Hillary Clinton,Donald J. Trump,1123,36.75%,1895,62.01%
2016,13167,Hillary Clinton,Donald J. Trump,1136,30.82%,2519,68.34%
2016,13169,Hillary Clinton,Donald J. Trump,3961,31.47%,8305,65.98%
2016,13171,Hillary Clinton,Donald J. Trump,2270,29.68%,5190,67.87%
2016,13173,Hillary Clinton,Donald J. Trump,806,28.07%,1984,69.10%
2016,13175,Hillary Clinton,Donald J. Trump,6752,34.46%,12411,63.33%
2016,13177,Hillary Clinton,Donald J. Trump,3170,22.25%,10646,74.73%
2016,13179,Hillary Clinton,Donald J. Trump,9556,58.70%,6134,37.68%
2016,13181,Hillary Clinton,Donald J. Trump,1273,31.03%,2759,67.26%
2016,13183,Hillary Clinton,Donald J. Trump,1360,33.03%,2626,63.78%
2016,13185,Hillary Clinton,Donald J. Trump,15064,39.58%,21635,56.84%
2016,13187,Hillary Clinton,Donald J. Trump,2220,17.74%,9619,76.85%
2016,13189,Hillary Clinton,Donald J. Trump,3699,39.68%,5432,58.27%
2016,13191,Hillary Clinton,Donald J. Trump,2303,38.79%,3487,58.73%
2016,13193,Hillary Clinton,Donald J. Trump,2705,63.10%,1540,35.92%
2016,13195,Hillary Clinton,Donald J. Trump,2425,20.07%,9201,76.16%
2016,13197,Hillary Clinton,Donald J. Trump,1213,38.03%,1921,60.22%
2016,13199,Hillary Clinton,Donald J. Trump,3804,41.13%,5222,56.47%
2016,13201,Hillary Clinton,Donald J. Trump,623,24.49%,1891,74.33%
2016,13205,Hillary Clinton,Donald J. Trump,3493,44.33%,4279,54.30%
2016,13207,Hillary Clinton,Donald J. Trump,3571,28.15%,8832,69.61%
2016,13209,Hillary Clinton,Donald J. Trump,847,23.69%,2670,74.66%
2016,13211,Hillary Clinton,Donald J. Trump,2663,27.93%,6559,68.78%
2016,13213,Hillary Clinton,Donald J. Trump,1800,14.39%,10341,82.67%
2016,13215,Hillary Clinton,Donald J. Trump,39851,57.32%,26976,38.80%
2016,13217,Hillary Clinton,Donald J. Trump,21943,49.60%,20913,47.27%
2016,13219,Hillary Clinton,Donald J. Trump,5581,27.42%,13425,65.96%
2016,13221,Hillary Clinton,Donald J. Trump,1831,27.43%,4625,69.30%
2016,13223,Hillary Clinton,Donald J. Trump,18025,27.53%,44662,68.21%
2016,13225,Hillary Clinton,Donald J. Trump,5100,47.18%,5413,50.08%
2016,13227,Hillary Clinton,Donald J. Trump,1979,14.02%,11651,82.51%
2016,13229,Hillary Clinton,Donald J. Trump,903,12.35%,6302,86.20%
2016,13231,Hillary Clinton,Donald J. Trump,1240,14.15%,7278,83.03%
2016,13233,Hillary Clinton,Donald J. Trump,2867,20.08%,11014,77.16%
2016,13235,Hillary Clinton,Donald J. Trump,1104,30.62%,2437,67.60%
2016,13237,Hillary Clinton,Donald J. Trump,2758,28.95%,6544,68.68%
2016,13239,Hillary Clinton,Donald J. Trump,461,44.16%,575,55.08%
2016,13241,Hillary Clinton,Donald J. Trump,1444,17.94%,6287,78.12%
2016,13243,Hillary Clinton,Donald J. Trump,1598,55.12%,1271,43.84%
2016,13245,Hillary Clinton,Donald J. Trump,48814,64.21%,24461,32.17%
2016,13247,Hillary Clinton,Donald J. Trump,23255,61.06%,13478,35.39%
2016,13249,Hillary Clinton,Donald J. Trump,401,20.85%,1472,76.55%
2016,13251,Hillary Clinton,Donald J. Trump,2300,40.24%,3305,57.83%
2016,13253,Hillary Clinton,Donald J. Trump,1189,33.14%,2345,65.36%
2016,13255,Hillary Clinton,Donald J. Trump,9357,36.23%,15646,60.58%
2016,13257,Hillary Clinton,Donald J. Trump,1837,18.72%,7686,78.31%
2016,13259,Hillary Clinton,Donald J. Trump,1222,59.38%,805,39.12%
2016,13261,Hillary Clinton,Donald J. Trump,5520,49.97%,5276,47.76%
2016,13263,Hillary Clinton,Donald J. Trump,2002,61.39%,1196,36.68%
2016,13265,Hillary Clinton,Donald J. Trump,545,60.76%,349,38.91%
2016,13267,Hillary Clinton,Donald J. Trump,1681,24.26%,5096,73.54%
2016,13269,Hillary Clinton,Donald J. Trump,1296,38.03%,2064,60.56%
2016,13271,Hillary Clinton,Donald J. Trump,1313,34.59%,2450,64.54%
2016,13273,Hillary Clinton,Donald J. Trump,2267,53.92%,1874,44.58%
2016,13275,Hillary Clinton,Donald J. Trump,7142,37.82%,11228,59.45%
2016,13277,Hillary Clinton,Donald J. Trump,4347,30.45%,9584,67.13%
2016,13279,Hillary Clinton,Donald J. Trump,2338,25.59%,6615,72.39%
2016,13281,Hillary Clinton,Donald J. Trump,1210,17.79%,5383,79.16%
2016,13283,Hillary Clinton,Donald J. Trump,862,31.89%,1809,66.93%
2016,13285,Hillary Clinton,Donald J. Trump,9713,37.20%,15750,60.32%
2016,13287,Hillary Clinton,Donald J. Trump,1246,36.59%,2095,61.53%
2016,13289,Hillary Clinton,Donald J. Trump,1971,48.56%,2035,50.14%
2016,13291,Hillary Clinton,Donald J. Trump,1963,16.27%,9852,81.67%
2016,13293,Hillary Clinton,Donald J. Trump,3475,31.78%,7292,66.69%
2016,13295,Hillary Clinton,Donald J. Trump,4215,17.29%,18950,77.73%
2016,13297,Hillary Clinton,Donald J. Trump,8292,20.29%,31125,76.18%
2016,13299,Hillary Clinton,Donald J. Trump,3440,28.23%,8513,69.87%
2016,13301,Hillary Clinton,Donald J. Trump,1314,56.30%,991,42.46%
2016,13303,Hillary Clinton,Donald J. Trump,4200,49.50%,4149,48.90%
2016,13305,Hillary Clinton,Donald J. Trump,2041,19.55%,8153,78.09%
2016,13307,Hillary Clinton,Donald J. Trump,473,42.38%,630,56.45%
2016,13309,Hillary Clinton,Donald J. Trump,646,30.73%,1421,67.60%
2016,13311,Hillary Clinton,Donald J. Trump,1674,14.05%,9761,81.94%
2016,13313,Hillary Clinton,Donald J. Trump,7937,25.79%,21537,69.98%
2016,13315,Hillary Clinton,Donald J. Trump,852,28.63%,2096,70.43%
2016,13317,Hillary Clinton,Donald J. Trump,1848,41.19%,2572,57.33%
2016,13319,Hillary Clinton,Donald J. Trump,1894,44.08%,2333,54.29%
2016,13321,Hillary Clinton,Donald J. Trump,2020,24.28%,6152,73.95%
2016,15001,Hillary Clinton,Donald J. Trump,41259,63.61%,17501,26.98%
2016,15003,Hillary Clinton,Donald J. Trump,175696,61.48%,90326,31.61%
2016,15007,Hillary Clinton,Donald J. Trump,16456,62.49%,7574,28.76%
2016,15009,Hillary Clinton,Donald J. Trump,33480,64.45%,13446,25.89%
2016,16001,Hillary Clinton,Donald J. Trump,75677,38.68%,93752,47.91%
2016,16003,Hillary Clinton,Donald J. Trump,415,19.01%,1556,71.28%
2016,16005,Hillary Clinton,Donald J. Trump,10342,30.95%,17180,51.41%
2016,16007,Evan McMullin,Donald J. Trump,366,12.50%,2203,75.24%
2016,16009,Hillary Clinton,Donald J. Trump,770,18.40%,3103,74.15%
2016,16011,Hillary Clinton,Donald J. Trump,2924,17.59%,10907,65.61%
2016,16013,Hillary Clinton,Donald J. Trump,6416,59.83%,3340,31.15%
2016,16015,Hillary Clinton,Donald J. Trump,777,20.37%,2673,70.08%
2016,16017,Hillary Clinton,Donald J. Trump,5819,27.78%,13343,63.71%
2016,16019,Hillary Clinton,Donald J. Trump,8930,20.19%,26699,60.38%
2016,16021,Hillary Clinton,Donald J. Trump,933,18.07%,3789,73.39%
2016,16023,Hillary Clinton,Donald J. Trump,160,13.01%,914,74.31%
2016,16025,Hillary Clinton,Donald J. Trump,110,18.64%,410,69.49%
2016,16027,Hillary Clinton,Donald J. Trump,16883,23.20%,47222,64.88%
2016,16029,Evan McMullin,Donald J. Trump,372,12.26%,2275,74.96%
2016,16031,Hillary Clinton,Donald J. Trump,1036,12.67%,5949,72.74%
2016,16033,Hillary Clinton,Donald J. Trump,44,15.55%,203,71.73%
2016,16035,Hillary Clinton,Donald J. Trump,704,18.52%,2852,75.03%
2016,16037,Hillary Clinton,Donald J. Trump,427,17.69%,1777,73.61%
2016,16039,Hillary Clinton,Donald J. Trump,1814,21.29%,5816,68.25%
2016,16041,Evan McMullin,Donald J. Trump,912,16.58%,3901,70.94%
2016,16043,Evan McMullin,Donald J. Trump,751,13.14%,4090,71.57%
2016,16045,Hillary Clinton,Donald J. Trump,1229,15.45%,5980,75.18%
2016,16047,Hillary Clinton,Donald J. Trump,930,17.92%,3743,72.11%
2016,16049,Hillary Clinton,Donald J. Trump,1196,14.53%,6441,78.23%
2016,16051,Evan McMullin,Donald J. Trump,1560,13.59%,8436,73.52%
2016,16053,Hillary Clinton,Donald J. Trump,1329,19.69%,4644,68.79%
2016,16055,Hillary Clinton,Donald J. Trump,16264,24.53%,44449,67.03%
2016,16057,Hillary Clinton,Donald J. Trump,8093,44.53%,7265,39.98%
2016,16059,Hillary Clinton,Donald J. Trump,733,17.90%,3011,73.51%
2016,16061,Hillary Clinton,Donald J. Trump,270,16.98%,1202,75.60%
2016,16063,Hillary Clinton,Donald J. Trump,360,20.59%,1184,67.73%
2016,16065,Evan McMullin,Donald J. Trump,4669,29.76%,8941,56.99%
2016,16067,Hillary Clinton,Donald J. Trump,1167,16.98%,4887,71.13%
2016,16069,Hillary Clinton,Donald J. Trump,4828,28.07%,10699,62.20%
2016,16071,Evan McMullin,Donald J. Trump,271,13.10%,1531,74.03%
2016,16073,Hillary Clinton,Donald J. Trump,591,15.06%,3052,77.76%
2016,16075,Hillary Clinton,Donald J. Trump,1507,17.31%,6489,74.55%
2016,16077,Hillary Clinton,Donald J. Trump,699,25.34%,1666,60.41%
2016,16079,Hillary Clinton,Donald J. Trump,1384,27.03%,3297,64.39%
2016,16081,Hillary Clinton,Donald J. Trump,2159,43.39%,2167,43.55%
2016,16083,Hillary Clinton,Donald J. Trump,6233,20.86%,19828,66.37%
2016,16085,Hillary Clinton,Donald J. Trump,1913,35.76%,2906,54.33%
2016,16087,Hillary Clinton,Donald J. Trump,776,17.42%,3283,73.69%
2016,17001,Hillary Clinton,Donald J. Trump,7676,23.76%,22790,70.54%
2016,17003,Hillary Clinton,Donald J. Trump,1262,44.75%,1496,53.05%
2016,17005,Hillary Clinton,Donald J. Trump,2068,27.32%,4888,64.57%
2016,17007,Hillary Clinton,Donald J. Trump,8986,39.07%,12282,53.40%
2016,17009,Hillary Clinton,Donald J. Trump,476,20.01%,1796,75.49%
2016,17011,Hillary Clinton,Donald J. Trump,6029,36.38%,9281,56.01%
2016,17013,Hillary Clinton,Donald J. Trump,739,28.74%,1721,66.94%
2016,17015,Hillary Clinton,Donald J. Trump,2447,32.87%,4434,59.56%
2016,17017,Hillary Clinton,Donald J. Trump,1621,31.64%,3216,62.76%
2016,17019,Hillary Clinton,Donald J. Trump,50137,54.72%,33368,36.42%
2016,17021,Hillary Clinton,Donald J. Trump,3992,25.79%,10543,68.12%
2016,17023,Hillary Clinton,Donald J. Trump,1877,23.68%,5622,70.91%
2016,17025,Hillary Clinton,Donald J. Trump,1020,16.06%,5021,79.07%
2016,17027,Hillary Clinton,Donald J. Trump,3945,22.65%,12412,71.26%
2016,17029,Hillary Clinton,Donald J. Trump,7309,33.35%,13003,59.33%
2016,17031,Hillary Clinton,Donald J. Trump,1611946,73.93%,453287,20.79%
2016,17033,Hillary Clinton,Donald J. Trump,1992,22.79%,6277,71.83%
2016,17035,Hillary Clinton,Donald J. Trump,1031,18.51%,4206,75.50%
2016,17037,Hillary Clinton,Donald J. Trump,20466,46.94%,19091,43.79%
2016,17039,Hillary Clinton,Donald J. Trump,1910,25.28%,5077,67.19%
2016,17041,Hillary Clinton,Donald J. Trump,1949,23.78%,5698,69.53%
2016,17043,Hillary Clinton,Donald J. Trump,228622,53.08%,166415,38.64%
2016,17045,Hillary Clinton,Donald J. Trump,1793,22.70%,5645,71.46%
2016,17047,Hillary Clinton,Donald J. Trump,434,13.06%,2778,83.57%
2016,17049,Hillary Clinton,Donald J. Trump,3083,17.51%,13635,77.43%
2016,17051,Hillary Clinton,Donald J. Trump,1819,18.97%,7372,76.86%
2016,17053,Hillary Clinton,Donald J. Trump,1414,22.11%,4480,70.04%
2016,17055,Hillary Clinton,Donald J. Trump,4727,25.26%,13116,70.10%
2016,17057,Hillary Clinton,Donald J. Trump,6133,38.82%,8492,53.76%
2016,17059,Hillary Clinton,Donald J. Trump,657,24.27%,1942,71.74%
2016,17061,Hillary Clinton,Donald J. Trump,1205,21.58%,4145,74.22%
2016,17063,Hillary Clinton,Donald J. Trump,8065,34.71%,13454,57.90%
2016,17065,Hillary Clinton,Donald J. Trump,802,19.30%,3206,77.14%
2016,17067,Hillary Clinton,Donald J. Trump,2139,23.45%,6430,70.50%
2016,17069,Hillary Clinton,Donald J. Trump,420,19.55%,1653,76.96%
2016,17071,Hillary Clinton,Donald J. Trump,1155,32.83%,2155,61.26%
2016,17073,Hillary Clinton,Donald J. Trump,8871,36.00%,13985,56.75%
2016,17075,Hillary Clinton,Donald J. Trump,2504,19.11%,9750,74.42%
2016,17077,Hillary Clinton,Donald J. Trump,11634,47.26%,10843,44.05%
2016,17079,Hillary Clinton,Donald J. Trump,924,18.08%,3975,77.76%
2016,17081,Hillary Clinton,Donald J. Trump,4425,26.03%,11695,68.80%
2016,17083,Hillary Clinton,Donald J. Trump,2679,24.37%,7748,70.49%
2016,17085,Hillary Clinton,Donald J. Trump,4462,39.37%,6121,54.01%
2016,17087,Hillary Clinton,Donald J. Trump,1142,18.76%,4649,76.35%
2016,17089,Hillary Clinton,Donald J. Trump,103665,51.91%,82734,41.43%
2016,17091,Hillary Clinton,Donald J. Trump,18971,40.10%,25129,53.12%
2016,17093,Hillary Clinton,Donald J. Trump,24884,46.03%,24961,46.18%
2016,17095,Hillary Clinton,Donald J. Trump,10083,44.81%,10737,47.71%
2016,17097,Hillary Clinton,Donald J. Trump,171095,56.37%,109767,36.16%
2016,17099,Hillary Clinton,Donald J. Trump,19543,39.29%,26689,53.65%
2016,17101,Hillary Clinton,Donald J. Trump,1290,21.17%,4521,74.19%
2016,17103,Hillary Clinton,Donald J. Trump,5528,35.69%,8612,55.60%
2016,17105,Hillary Clinton,Donald J. Trump,4023,26.22%,10208,66.54%
2016,17107,Hillary Clinton,Donald J. Trump,3313,26.72%,8181,65.97%
2016,17109,Hillary Clinton,Donald J. Trump,5288,40.23%,6795,51.70%
2016,17111,Hillary Clinton,Donald J. Trump,60803,42.24%,71612,49.75%
2016,17113,Hillary Clinton,Donald J. Trump,36196,44.51%,37237,45.79%
2016,17115,Hillary Clinton,Donald J. Trump,18343,38.17%,26866,55.90%
2016,17117,Hillary Clinton,Donald J. Trump,6689,29.87%,14322,63.96%
2016,17119,Hillary Clinton,Donald J. Trump,50587,38.86%,70490,54.15%
2016,17121,Hillary Clinton,Donald J. Trump,4369,25.55%,11859,69.36%
2016,17123,Hillary Clinton,Donald J. Trump,1789,29.90%,3785,63.25%
2016,17125,Hillary Clinton,Donald J. Trump,2014,31.02%,4058,62.50%
2016,17127,Hillary Clinton,Donald J. Trump,1558,23.26%,4846,72.36%
2016,17129,Hillary Clinton,Donald J. Trump,1817,27.89%,4231,64.94%
2016,17131,Hillary Clinton,Donald J. Trump,3071,36.02%,4807,56.39%
2016,17133,Hillary Clinton,Donald J. Trump,5535,28.60%,12629,65.25%
2016,17135,Hillary Clinton,Donald J. Trump,3504,27.00%,8630,66.50%
2016,17137,Hillary Clinton,Donald J. Trump,4696,31.73%,9076,61.32%
2016,17139,Hillary Clinton,Donald J. Trump,1481,23.57%,4455,70.91%
2016,17141,Hillary Clinton,Donald J. Trump,8050,33.27%,14352,59.32%
2016,17143,Hillary Clinton,Donald J. Trump,38060,48.12%,35633,45.05%
2016,17145,Hillary Clinton,Donald J. Trump,2462,24.93%,6855,69.42%
2016,17147,Hillary Clinton,Donald J. Trump,2645,29.19%,5634,62.19%
2016,17149,Hillary Clinton,Donald J. Trump,1413,18.76%,5754,76.41%
2016,17151,Hillary Clinton,Donald J. Trump,375,17.51%,1678,78.34%
2016,17153,Hillary Clinton,Donald J. Trump,962,35.17%,1675,61.24%
2016,17155,Hillary Clinton,Donald J. Trump,1147,36.86%,1767,56.78%
2016,17157,Hillary Clinton,Donald J. Trump,3439,24.23%,10023,70.61%
2016,17159,Hillary Clinton,Donald J. Trump,1584,20.59%,5739,74.59%
2016,17161,Hillary Clinton,Donald J. Trump,32298,50.47%,26998,42.19%
2016,17163,Hillary Clinton,Donald J. Trump,60756,50.03%,53857,44.35%
2016,17165,Hillary Clinton,Donald J. Trump,2572,22.59%,8276,72.70%
2016,17167,Hillary Clinton,Donald J. Trump,40907,41.58%,49944,50.77%
2016,17169,Hillary Clinton,Donald J. Trump,1075,28.04%,2524,65.83%
2016,17171,Hillary Clinton,Donald J. Trump,535,20.51%,1966,75.38%
2016,17173,Hillary Clinton,Donald J. Trump,2288,20.71%,8229,74.48%
2016,17175,Hillary Clinton,Donald J. Trump,751,27.38%,1778,64.82%
2016,17177,Hillary Clinton,Donald J. Trump,7768,38.19%,11083,54.48%
2016,17179,Hillary Clinton,Donald J. Trump,20685,31.95%,38707,59.78%
2016,17181,Hillary Clinton,Donald J. Trump,2402,27.88%,5790,67.20%
2016,17183,Hillary Clinton,Donald J. Trump,10039,32.58%,19087,61.93%
2016,17185,Hillary Clinton,Donald J. Trump,1151,21.07%,4047,74.07%
2016,17187,Hillary Clinton,Donald J. Trump,2987,38.26%,4275,54.76%
2016,17189,Hillary Clinton,Donald J. Trump,1448,19.47%,5571,74.90%
2016,17191,Hillary Clinton,Donald J. Trump,1048,12.62%,6967,83.93%
2016,17193,Hillary Clinton,Donald J. Trump,1412,19.25%,5640,76.89%
2016,17195,Hillary Clinton,Donald J. Trump,11035,43.14%,12615,49.31%
2016,17197,Hillary Clinton,Donald J. Trump,151927,49.94%,132720,43.63%
2016,17199,Hillary Clinton,Donald J. Trump,8581,26.94%,21570,67.72%
2016,17201,Hillary Clinton,Donald J. Trump,55713,46.41%,55624,46.33%
2016,17203,Hillary Clinton,Donald J. Trump,5092,25.63%,13207,66.49%
2016,18001,Hillary Clinton,Donald J. Trump,2805,21.26%,9648,73.12%
2016,18003,Hillary Clinton,Donald J. Trump,55382,37.26%,83930,56.47%
